from,to,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
244,0,0.15990734809360593,0.06881507144554715,0.1116330335451861,0.08477038135923012,0.08570285205997089,0.08831414993747329,0.1294464492965725,0.0881529613305514,0.1266777614711313,0.03980964668968598,0.05618061812146325,0.05587835516145982,0.15011068598886543,0.19141306292792212,0.1806567020407443,0.02538247433850324,0.038159954423069326,0.07190423051419274,0.07018497718205124,0.08721805431909702,0.19802783241745048,0.177412009573104,0.15935356541450796,0.1031107888457306,0.16439570652487212,0.10911211842322756,0.10103359601871457,0.06374541815054857,0.11601662115336077,0.09572911979727355,0.16373864724708753,0.053950293910138905,0.1403569119676518,0.13682063086962062,0.18352190257019851,0.13920923945004482,0.08299621353317127,0.11011721447110108,0.1215437051849125,0.15559921152934675,0.07543608980077608,0.0004172998806833139,0.13554871527848858,0.199614893975655,0.07476655211480424,0.09697629156772893,0.12742083482160732,0.10987145745956302,0.10457125377686231,0.08366308707764535,0.1630646684935847,0.07804120178375797,0.04893763927967104,0.18091447543958503,0.126806070264171,0.05854123274390316,0.04492020383630695,0.16662955324341694,0.06504811364147825,0.09154010582344616,0.09009456924504469,0.197797210846915,0.08737819405054863,0.18025158305651534,0.15738764725805846,0.10130225732599028,0.1412351022971886,0.03433718710694099,0.049163931088843094,0.1776533791684869,0.0810309976006894,0.1803478709779617,0.18422788314258665,0.10819719349604758,0.07537634377359205,0.034922776610858075,0.05460069951619479,0.021366555290464537,0.09361494675615012,0.058215804600120505,0.10714667676340056,0.14546917650518124,0.007723801946167397,0.03947404850599469,0.12514802851272974,0.19038255347663594,0.14953720392729183,0.15138551754580742,0.1963069006579617,0.1284861370853941,0.19625217694992853,0.03487890531505025,0.08410521136218886,0.06405545229731478,0.07652346094460813,0.1840912518353188,0.041940750927727324,0.08710248900818099,0.03900702150131696,0.06335648643956357
511,0,0.025716253899537828,0.17468070506402678,0.06359303042762095,0.11924078374750333,0.0864528513191942,0.06778843526620104,0.10495848039563623,0.14883081085449215,0.0297200176301584,0.0868794606815148,0.11154451381410489,0.1752521705858024,0.11269672427365243,0.08008452422814313,0.004895522847721101,0.011999391350536182,0.010036838998346759,0.1175310694491673,0.14908411417255232,0.12633995811675527,0.012960909195745968,0.031046192725387875,0.08714860686819338,0.13791246246313477,0.19257297570379844,0.05391270284430931,0.11981895609313153,0.045467460101753954,0.08434117481456654,0.034748904093586996,0.08375160426659353,0.1347796607659392,0.0563571818384695,0.10149507712436284,0.0706038762184188,0.18399364680141808,0.09803173226959812,0.14178478853585563,0.09099290163157354,0.12365620082936607,0.03601104959402689,0.13073329032716627,0.14901244652335013,0.17881415079615692,0.12783268149898025,0.10033947266269934,0.12800948725523287,0.16126288135604766,0.11595306379748634,0.10386891959645857,0.16110300926134968,0.09520008939423344,0.025516981217201543,0.16948583470651984,0.14864160466369022,0.10078518634591214,0.08432702805457601,0.1160213222298648,0.10123258095020125,0.06642043699470913,0.038538211642801946,0.061309815255493394,0.18082703762721777,0.08740890530796493,0.027149548039616653,0.10260271171740878,0.17900479495759108,0.02620644213419518,0.09900809565451749,0.05596959215631782,0.18076189282488211,0.0866136060123999,0.04422775948645788,0.1908893545908792,0.09098425524785783,0.07035729758504454,0.12494801174313747,0.15699512476198083,0.06321992761650508,0.05141501549592398,0.05907356390417187,0.05914255301183238,0.011521414545375322,0.12876279400663249,0.14425112487767294,0.011035065682160311,0.033533784122395535,0.09355930393165604,0.08868088681755351,0.10385175023111412,0.0012980637372286552,0.13420152469106128,0.005191324456324364,0.14711963064956043,0.07526237373302021,0.1640402547558441,0.12868068747029301,0.08450790205628689,0.02307738724529973,0.156791082567391
208,1,0.097288127233461,0.15972958801758105,0.06349568419258292,0.13117047851812,0.052477778315573764,0.10614294975270064,0.15572167873029308,0.08856914756441206,0.11450279675933661,0.1303154361887415,0.14445275358815687,0.16134500264742496,0.16195559879894386,0.11899373020755215,0.18067518241262404,0.02504999831436698,0.10536006286195884,0.04943758385224947,0.024169163666636018,0.1178190167809617,0.1850344204032925,0.13173232981246388,0.1706374957983926,0.07112073982112783,0.08866659050711896,0.09706420783821389,0.0804653998708493,0.07614975151091564,0.1285711418695283,0.023435296477302317,0.056413240081661244,0.1066213592753968,0.18932014101583505,0.09119692019581055,0.03473349473599956,0.034116554841188154,0.04141778721335987,0.10287597418457982,0.06654384031186818,0.04783626021547164,0.12768846667758293,0.13406366154853078,0.025323539499038872,0.07679612578093034,0.09804389579210189,0.02621791265666154,0.033087047179818,0.034579963222899704,0.022033059554569925,0.12900161770344223,0.08331822417594706,0.07612732937401621,0.016939184209559144,0.06618736631842495,0.11873256440622316,0.076487209370329,0.11986144409498184,0.11346207599315103,0.012705262856821803,0.04168442488147744,0.08911544688306339,0.1275155058552293,0.11933779072168685,0.056731026694270194,0.1502279178601467,0.1790094544366001,0.0935194224848864,0.06872328465312375,0.08729863282117734,0.1408964972302349,0.1245387109766742,0.08075731730043237,0.0655648908190389,0.14132781150366175,0.07907163323606091,0.1299883679203539,0.07175480013232177,0.006562474905450394,0.03372104624600271,0.1757714107678797,0.13233403989174153,0.16123345448325974,0.15095567109672076,0.08507246865201626,0.12766357878210466,0.14658335140152498,0.0877574382995759,0.14761739321853298,0.06808493479170014,0.10561474234781709,0.08733929652218947,0.008806318632728613,0.04161071888120758,0.144636580252436,0.14996875806259868,0.020490937378821586,0.1575820900495828,0.16916009762577372,0.09569849613907776,0.10759822776299421
254,1,0.022361559542038792,0.05107120976599034,0.07375163983880038,0.15066975126856913,0.11379907189245879,0.1299864698721636,0.10561333018289629,0.13935590686936009,0.0883837075713853,0.12330315822248679,0.16689861499976238,0.11072926454021609,0.1367400577335582,0.10026398688479546,0.14949971910626564,0.12607243166784884,0.08406133026466953,0.052636522559652246,0.06490556096743694,0.06494888002072845,0.10458251738980634,0.19458527307464993,0.1558645587660089,0.1628483357602155,0.09082422153221645,0.10594640643987173,0.12263604122373485,0.14808684583894652,0.0741867909351171,0.141549397852659,0.013369496234710523,0.10509099857565005,0.06352966126602477,0.05585179311955461,0.06526501222778991,0.18495065574628491,0.055065287558908965,0.16449427075664214,0.06931652883717469,0.056547249038185345,0.042420663414193954,0.03675691557968484,0.08616430331403231,0.07411157489010683,0.029862287665607265,0.07331253099698212,0.18417419004127594,0.11926779954241816,0.06556856736548303,0.03291465413790247,0.12644695052882907,0.1502716186464005,0.12062752795352635,0.06582545259235259,0.11117845126476698,0.075928383354025,0.08333780585653035,0.0875040939570656,0.12229339102343201,0.11679287328606026,0.08311186947600617,0.11357786707160092,0.08918165138861223,0.07225936182362191,0.19783585331915135,0.07635787075756789,0.116815240731651,0.06305290759131499,0.06787226727383538,0.0709124967180377,0.013450965845983376,0.11606233507904438,0.14639838706809788,0.054898605656141936,0.1337753492652946,0.09671027735278817,0.11600288202783575,0.1306827127192603,0.09145553252623463,0.10982714632233422,0.165463831523479,0.16401655034956847,0.1608087698542811,0.11696900152830013,0.17445142026677463,0.08679306368591366,0.11377557519293341,0.024773615137609048,0.147589076039397,0.15993250941658024,0.06237484625534296,0.09021989348946531,0.12873067066212074,0.058083329206772116,0.03893778866465656,0.04085308892018196,0.05897556284110168,0.14657600002145596,0.0813710783378993,0.10169915403865099
519,2,0.0043579860609705146,0.14065917263700412,0.1041294920349129,0.08326461948047255,0.12306653195705672,0.15435498075991316,0.07526664081461856,0.07527107743818887,0.046016024148689674,0.05535510337377527,0.11006103841707553,0.06306515843791084,0.10976613115206361,0.09814412818624228,0.04148327582746723,0.04141487213764572,0.07579660461295805,0.028353303277420056,0.06978578853753845,0.071332359465467,0.04456799559879269,0.1253025437696369,0.05419328667490498,0.11351885815502813,0.0680228251546414,0.12659076790213436,0.014859619323947859,0.038171953167692556,0.1439786439501119,0.046880949823561203,0.08462625338610835,0.0714022734712848,0.08358160241142018,0.10008078680292319,0.0839735966022067,0.08536485734888406,0.14152954871547957,0.05802099172468324,0.02264005965698955,0.081610854807642,0.12323707308882656,0.1452398106767492,0.06040802782810578,0.154462479739452,0.10947617100131095,0.06524594628618383,0.0996759632927312,0.11698722902844785,0.15058439101625876,0.07482792122107113,0.13796696782300016,0.02358031152469857,0.057584130443758236,0.18987217810734983,0.06495014650908293,0.13532866026347756,0.1470842796716717,0.1188422320872829,0.03942352758304038,0.12918406302233915,0.01728379247889858,0.056910142531973316,0.11173509396107713,0.09233751394794638,0.10300948539308598,0.08538258803046539,0.08285629458016622,0.0913223864792984,0.16640491895288895,0.10508953392466083,0.07692511829998348,0.0689578767944649,0.07349499974000867,0.132302160996376,0.09712533227224694,0.08708083806011077,0.09682362061929503,0.11193693964736702,0.1457134734286053,0.18194143284359168,0.11579069902237023,0.1279823508159831,0.10453007835457802,0.01688072658130904,0.07512975436576308,0.1075584209907682,0.07908900750099743,0.11713055482769147,0.06173977283566285,0.0814710806759866,0.07133476434717162,0.0559488507290864,0.13236906551228372,0.038620734626431764,0.08189976850628691,0.12802170435132199,0.07209851143488369,0.1391031495821548,0.14980079824936554,0.19412384378331626
511,3,0.039001330153482075,0.09793669714292204,0.15592975570587167,0.006975852387328008,0.08007969632037107,0.0853456595077447,0.0626252614800176,0.11492265355181401,0.1811243227587639,0.0965282699498537,0.03135551641297707,0.06483340972840704,0.11509483954826336,0.020547131677275482,0.12796533399511206,0.0796980801874203,0.14500316409807013,0.05702862203681172,0.08985693855213467,0.10755481693769176,0.07997973720684985,0.09321697226935494,0.04381662755826459,0.11495468365842645,0.050342516084866916,0.13243178315185752,0.13091668414077273,0.060886989743656576,0.1417292819845087,0.13570566501527342,0.12532448573624227,0.10181434533402789,0.10104322689821206,0.19812725085205268,0.17261229465297645,0.00822642760247301,0.07708352016970751,0.12055995932650594,0.12823071207757653,0.13264228334869166,0.16863921921643976,0.14916297313319393,0.07803904592265391,0.12373580716333112,0.1194929499854883,0.12732929814235583,0.0829534204275135,0.0771990273728935,0.13972996908115187,0.06981095602018347,0.11735897179477843,0.09003798932174158,0.043331788621501124,0.19029339069285822,0.07621212137009976,0.07475980944213906,0.06530548130985357,0.17011291868555886,0.07857008323457339,0.16962146583623008,0.057736463903453945,0.15762112741396553,0.05746009858610538,0.09064312021392776,0.09486327621985209,0.1744141761739723,0.14981298775224056,0.16473847355291651,0.12377936447174645,0.05012599529477077,0.16505920439274158,0.11549096855778443,0.16452883948667002,0.10001142583391509,0.08851763641453482,0.07399406851966349,0.07070170877451279,0.10977830828409374,0.1147075304247048,0.16365028899892864,0.17374008506244948,0.09274196080739348,0.10209881715096067,0.13189512759559932,0.1537487825780931,0.08668143582279719,0.09422418817967655,0.1178705281587315,0.13073520028161137,0.1042005125278187,0.17520809757663058,0.03254082663120483,0.10073569627860574,0.07766608482933121,0.10399319075576396,0.08929865966678062,0.07865736299412682,0.01948254087529963,0.09623964254767338,0.03868323705554601
492,4,0.09645433329308829,0.15441830036340323,0.04038365023686463,0.10591712730945525,0.051391184516762334,0.13045953632954238,0.07968675207723067,0.06096006435072936,0.0839735701582642,0.08517919176232445,0.14534253690265464,0.05487079521098834,0.07647095861289568,0.007639442667384713,0.03699993370811763,0.06633889615499475,0.1561124638553931,0.1302981183926209,0.17176157518597285,0.14470961236386423,0.038985773533883133,0.13215534038362972,0.0029988177542815964,0.15339627272902912,0.0482288295133462,0.12120136460488526,0.011220911566144381,0.1650323428657785,0.08444145316376477,0.15607591171508972,0.15214418284026804,0.14073872342320748,0.1621521221224882,0.07557377906187739,0.1510963924050704,0.0008850570863816604,0.14553468100690803,0.08166063470881221,0.09916415648282356,0.05836236532594588,0.09601540001073948,0.10376305884870474,0.06943235327613287,0.13252968963153056,0.09142214550043148,0.19103816049200634,0.11806638438939517,0.09055000388739984,0.07945080037666838,0.1318333923922473,0.17296345738705532,0.13662862338939902,0.16174868324986863,0.11458828092724063,0.0924787370495096,0.06083950798494436,0.14702147515070302,0.1781618547936928,0.05206430890608568,0.1360456255615471,0.15937670082215208,0.06498951519846913,0.07687776869102107,0.19498393308535444,0.1404727931397329,0.09444071987749766,0.11527911325330578,0.06488728464197044,0.13221489460777752,0.06814694436397434,0.11089725516719451,0.06927009373598186,0.1803824113874149,0.16592784825365203,0.11332728848926377,0.059365568249569185,0.10306805426325522,0.17737119767023,0.1522846915144737,0.0591689449631362,0.0908781973563458,0.06292240272550376,0.15266912756246098,0.09384597043430681,0.08310301444745097,0.09758891826026708,0.1684860976544229,0.1281682314176385,0.1929693073110986,0.08816991298866107,0.0999653849777956,0.14251264924419707,0.032568966508078834,0.07835735325241992,0.05310421076939871,0.11654069262901309,0.12525185398513963,0.17431262351265675,0.13324337133223876,0.11749375823800556
482,5,0.11852018112163132,0.05934309877665714,0.07810490978792335,0.11982275292784242,0.12092505128454153,0.14509274672522376,0.06452818435602688,0.10115606624630012,0.11222518960498398,0.03070158276824432,0.089256807370223,0.12932485277117234,0.05007482297269744,0.09405018164778942,0.08347651096920637,0.06947216065723162,0.1037329167682307,0.04316021382865131,0.06464007616663336,0.0008292545193757106,0.08563018602844027,0.09658985614266784,0.16098079821752392,0.08797343442181745,0.05221218749703093,0.05832198658724084,0.12499592509371354,0.05091065103264944,0.05255147597203423,0.06929592979909742,0.14933299550209164,0.04101670217885039,0.07727064903418644,0.07469185212185936,0.04012930011699767,0.11506011806816956,0.1598667069053644,0.18028761743767552,0.12774835056342063,0.05820491598311966,0.10075690402839714,0.08805090879743349,0.11403778050878788,0.03408165433586213,0.18300570068115077,0.11268867423968415,0.08219466622502397,0.14610894836747965,0.1595044760364981,0.16716240482573214,0.13882982696322094,0.17367215947467057,0.060634048788544836,0.025995034023077374,0.14593157896345,0.11191076799273285,0.06236146693010247,0.1394749078990836,0.12130943574422869,0.12977317354605056,0.10051601992276933,0.09673748992425144,0.1374855285047727,0.05625562556769779,0.0006245379290375497,0.14529731031031978,0.07954734043906013,0.03301943567117736,0.08486172420300403,0.07967365087670976,0.13906123410247273,0.09201120553832845,0.13797566175710663,0.08576531674731397,0.183420206257246,0.11461175620462362,0.07701847407057656,0.05213993944494987,0.09844628226770197,0.12239441860664839,0.1164962237942181,0.09861118008260418,0.06296514477100068,0.09331325029972558,0.05353980147660338,0.016430033694151816,0.12878131602461118,0.12419908290670131,0.15780365045664418,0.09500356594551465,0.09484456582517048,0.10150827435048908,0.16155851286951906,0.11975947467079111,0.09299627708958956,0.0991117638544917,0.07494765920078186,0.09962900545664691,0.0894840759334554,0.07049114086967698
54,6,0.07253165346478688,0.12824020883543663,0.11022182116472809,0.028514233977588677,0.1868720998425894,0.09873185657820864,0.02682327676804698,0.036480289644477304,0.10949988097915071,0.1539197639412314,0.03775457756090204,0.14455284271560223,0.06323491127732529,0.08639216411104447,0.04336519057634283,0.07845666641214125,0.1201583053386237,0.09130684201405073,0.02279491154641053,0.13028837683270544,0.12626754160916467,0.07969345640529443,0.01666183404393501,0.09591344103834028,0.1281091255812434,0.0906036935454397,0.158537703756906,0.09138168421834104,0.17237472415163285,0.1633406031345211,0.09674784437765185,0.05856880187398536,0.13330406592607263,0.09030784981511604,0.032596301707055866,0.08408812498248533,0.08089674341816702,0.06555900848279692,0.053952669503297586,0.05546186596504747,0.04531694909137166,0.07183954604005527,0.045008245227364255,0.10053328174641923,0.14246129823487882,0.12647309122468098,0.13794360320165694,0.07784532134041355,0.07940141913000737,0.15857077951075993,0.09744696906208786,0.13251163575393055,0.08024037906949036,0.016170590432278392,0.06525567018060044,0.07414670849930648,0.12591920922503907,0.06696453536369497,0.1160441905202074,0.036946395384043665,0.03614381237512769,0.0759245018469643,0.11226769433006022,0.11347001223586198,0.15462701499636658,0.16711450517843818,0.06635210525992863,0.01488834181749217,0.07863892373181655,0.018678035970180362,0.1511381641146719,0.02144246563448511,0.08111179202801991,0.16533197196437288,0.11636316358723195,0.09892799023124929,0.02065737349383348,0.013401386312387298,0.09348757226279983,0.12881015790239012,0.14278745458991776,0.1925753998644209,0.14158759094860957,0.07759394863786506,0.12352768591082432,0.11186229423751483,0.06600377864874979,0.14394680074897656,0.10046526249867042,0.11492604109047339,0.08591564410597849,0.14642845600768054,0.04317615974715616,0.08570865822492132,0.14512113389371484,0.07034697741926005,0.035108561786582865,0.15165999822233212,0.04611375285536415,0.10209474574009687
278,6,0.04744392307639063,0.047256528439834716,0.1363244720698232,0.05792233525546237,0.032866378990073816,0.08653526438328668,0.07904878371250396,0.06878789661555586,0.12701078950163847,0.10837090282633124,0.15077881476004573,0.04099753941284221,0.12270216722455198,0.12863559772807662,0.05846747502661221,0.051918283250852196,0.05430523735425155,0.17206637946121817,0.13123467925289806,0.08827275668040162,0.09274695814145731,0.10757104861347833,0.11799433506139656,0.08280519647515756,0.1232085260983783,0.04992402460853264,0.11363818717583836,0.05688620278643711,0.12631254316446397,0.05404645618138221,0.05320550653292626,0.17461057477820907,0.05916539358583326,0.17649867583253698,0.07610497131978312,0.16887840797648093,0.04108295048885394,0.15704420449255385,0.1316076753983477,0.05860473044289472,0.12743081496885342,0.09323509230553252,0.1501588616373028,0.0620772411457793,0.0690433024547018,0.17208147670164015,0.08372944265247702,0.14407932261248707,0.15223467356820425,0.10241687480234574,0.09769120855947355,0.10324096821110684,0.16941800645511906,0.040553486575714316,0.0677408431842442,0.10206880807400198,0.07735154635534947,0.12063313658590351,0.14211208013750704,0.1891052586570867,0.141087472029121,0.1304135445349765,0.16909535505262352,0.08510852352229135,0.11474351125019736,0.1048956331400984,0.11315674388313209,0.1444449873119888,0.08288527948479123,0.07591939585156797,0.11600625664553599,0.1274104903362545,0.05409619969367904,0.14551416594721597,0.04836936997894136,0.08980123569617608,0.07939955908863822,0.03025005459944652,0.05346050895086705,0.10341114594654952,0.16516171427374052,0.04408149379850478,0.1052924572449455,0.13008465041921996,0.0826687196684219,0.13670638284543463,0.10215353324969188,0.021032703684237514,0.10113446235722622,0.09794276155931779,0.10878310815018748,0.11540873005422428,0.07098824842142096,0.12996962700075124,0.0583782939948194,0.04563120620556424,0.030013603379179465,0.11833744286105614,0.14889106652150003,0.09693869151586827
